"sp","protocol","lat","lon","date","count"
"rubl","ebird",41.6253904,-83.191309,2010-03-27,"1"
"rubl","ebird",41.6295579,-83.2261562,2010-03-27,"6"
"rubl","ebird",41.6295579,-83.2261562,2010-03-07,"X"
"rubl","ebird",41.5568458,-83.6716068,2010-03-16,"5"
"rubl","ebird",41.6277095,-83.191884,2010-03-20,"2"
"rubl","ebird",40.9738798,-80.6971765,2010-03-14,"12"
"rubl","ebird",40.9738798,-80.6971765,2010-03-18,"3"
"rubl","ebird",41.6051585,-83.1933045,2010-03-06,"8"
"rubl","ebird",41.5162717,-83.1457275,2010-03-10,"5"
"rubl","ebird",41.6051585,-83.1933045,2010-03-09,"6"
"rubl","ebird",41.5162717,-83.1457275,2010-03-08,"3"
"rubl","ebird",41.6051585,-83.1933045,2010-03-11,"15"
"rubl","ebird",41.5162717,-83.1457275,2010-03-19,"3"
"rubl","ebird",41.6081267,-83.2374001,2010-03-20,"4"
"rubl","ebird",41.6081267,-83.2374001,2010-03-20,"6"
"rubl","ebird",41.6081267,-83.2374001,2010-03-20,"4"
"rubl","ebird",41.1346779,-81.0754318,2010-03-18,"2"
"rubl","ebird",41.4256048,-82.9628245,2010-03-14,"2"
"rubl","ebird",40.8999226,-81.6054153,2010-03-26,"50"
"rubl","ebird",41.0230675,-81.4393539,2010-03-13,"2"
"rubl","ebird",40.8067932,-82.1184254,2010-03-28,"20"
"rubl","ebird",40.728056,-81.982795,2010-03-27,"X"
"rubl","ebird",40.940594,-81.976588,2010-03-18,"30"
"rubl","ebird",40.7171518,-83.3399385,2010-03-27,"50"
"rubl","ebird",40.7171518,-83.3399385,2010-03-29,"1"
"rubl","ebird",40.7138257,-83.3016014,2010-03-20,"2"
"rubl","ebird",40.7138257,-83.3016014,2010-03-19,"12"
"rubl","ebird",33.739399,-94.6530991,2010-03-02,"5"
"rubl","ebird",36.4037378,-97.0721054,2010-03-13,"1"
"rubl","ebird",36.2235252,-95.9038103,2010-03-14,"1"
"rubl","ebird",36.2235252,-95.9038103,2010-03-08,"23"
"rubl","ebird",36.2235252,-95.9038103,2010-03-27,"2"
"rubl","ebird",40.8253704,-77.8979565,2010-03-30,"5"
"rubl","ebird",39.9216042,-75.6472015,2010-03-25,"3"
"rubl","ebird",40.0405279,-75.602181,2010-03-25,"2"
"rubl","ebird",39.9515217,-75.5432636,2010-03-31,"1"
"rubl","ebird",41.1404634,-77.4552333,2010-03-25,"36"
"rubl","ebird",41.6368123,-80.4270458,2010-03-27,"X"
"rubl","ebird",41.8225019,-80.0450134,2010-03-20,"2"
"rubl","ebird",40.3125278,-76.7215419,2010-03-27,"1"
"rubl","ebird",40.2052468,-76.7699826,2010-03-26,"5"
"rubl","ebird",40.4140188,-76.7096329,2010-03-29,"X"
"rubl","ebird",40.217762,-77.7029166,2010-03-17,"2"
"rubl","ebird",40.217762,-77.7029166,2010-03-18,"2"
"rubl","ebird",40.5739352,-79.0204525,2010-03-13,"14"
"rubl","ebird",40.2716676,-76.247735,2010-03-16,"22"
"rubl","ebird",40.2716676,-76.247735,2010-03-18,"28"
"rubl","ebird",40.2716676,-76.247735,2010-03-10,"X"
"rubl","ebird",40.0157503,-76.2866378,2010-03-18,"1"
"rubl","ebird",40.2448123,-76.4975023,2010-03-25,"4"
"rubl","ebird",40.123349,-75.4421161,2010-03-07,"5"
"rubl","ebird",40.8442136,-75.2286351,2010-03-28,"2"
"rubl","ebird",39.8893501,-75.2601457,2010-03-20,"1"
"rubl","ebird",39.8893501,-75.2601457,2010-03-16,"2"
"rubl","ebird",39.8893501,-75.2601457,2010-03-19,"1"
"rubl","ebird",39.8893501,-75.2601457,2010-03-18,"3"
"rubl","ebird",39.8893501,-75.2601457,2010-03-06,"1"
"rubl","ebird",40.1786274,-80.4020691,2010-03-31,"1"
"rubl","ebird",32.8736402,-80.0877571,2010-03-28,"3"
"rubl","ebird",32.8746855,-80.0863409,2010-03-07,"2"
"rubl","ebird",32.8746855,-80.0863409,2010-03-09,"2"
"rubl","ebird",32.5918043,-80.4641247,2010-03-06,"3"
"rubl","ebird",34.7738889,-82.3511111,2010-03-23,"42"
"rubl","ebird",34.7738889,-82.3511111,2010-03-23,"37"
"rubl","ebird",34.776279,-82.356642,2010-03-15,"X"
"rubl","ebird",34.7738889,-82.3511111,2010-03-27,"3"
"rubl","ebird",34.7738889,-82.3511111,2010-03-06,"85"
"rubl","ebird",34.7738889,-82.3511111,2010-03-06,"90"
"rubl","ebird",34.7738889,-82.3511111,2010-03-10,"76"
"rubl","ebird",34.7738889,-82.3511111,2010-03-06,"X"
"rubl","ebird",34.7738889,-82.3511111,2010-03-16,"43"
"rubl","ebird",34.7738889,-82.3511111,2010-03-20,"X"
"rubl","ebird",34.7738889,-82.3511111,2010-03-20,"5"
"rubl","ebird",34.7738889,-82.3511111,2010-03-07,"175"
"rubl","ebird",34.7738889,-82.3511111,2010-03-03,"125"
"rubl","ebird",34.7738889,-82.3511111,2010-03-08,"135"
"rubl","ebird",34.7738889,-82.3511111,2010-03-06,"150"
"rubl","ebird",34.7738889,-82.3511111,2010-03-07,"200"
"rubl","ebird",34.7738889,-82.3511111,2010-03-08,"200"
"rubl","ebird",33.7833333,-80.7833333,2010-03-14,"3"
"rubl","ebird",33.9543247,-80.8428955,2010-03-20,"2"
"rubl","ebird",33.7833333,-80.7833333,2010-03-28,"55"
"rubl","ebird",33.9543247,-80.8428955,2010-03-10,"110"
"rubl","ebird",33.9543247,-80.8428955,2010-03-12,"160"
"rubl","ebird",35.7360624,-83.8828468,2010-03-22,"5"
"rubl","ebird",35.7360624,-83.8828468,2010-03-21,"X"
"rubl","ebird",35.8313021,-85.1078625,2010-03-26,"1"
"rubl","ebird",36.2072302,-83.0204201,2010-03-18,"2"
"rubl","ebird",35.04083,-85.21176,2010-03-07,"X"
"rubl","ebird",35.6152674,-88.8687515,2010-03-19,"X"
"rubl","ebird",36.5450184,-86.9841671,2010-03-06,"50"
"rubl","ebird",35.05958,-90.1410198,2010-03-19,"5"
"rubl","ebird",35.0596502,-90.1496887,2010-03-07,"5"
"rubl","ebird",35.0596502,-90.1496887,2010-03-28,"2"
"rubl","ebird",36.5095672,-82.2359276,2010-03-22,"1"
"rubl","ebird",36.5095672,-82.2359276,2010-03-29,"6"
"rubl","ebird",36.3831488,-82.3576355,2010-03-30,"1"
"rubl","ebird",33.0364889,-96.6640522,2010-03-06,"30"
"rubl","ebird",33.1584503,-96.6153376,2010-03-03,"1"
"rubl","ebird",33.0364889,-96.6640522,2010-03-13,"2"
"rubl","ebird",32.8156276,-96.7264652,2010-03-25,"1"
"rubl","ebird",32.8156276,-96.7264652,2010-03-01,"2"
"rubl","ebird",33.2868442,-95.2551985,2010-03-14,"8"
"rubl","ebird",33.2868442,-95.2551985,2010-03-14,"8"
"rubl","ebird",29.565224,-94.3963361,2010-03-06,"6"
"rubl","ebird",33.4687165,-95.3778934,2010-03-05,"3"
"rubl","ebird",33.4687165,-95.3778934,2010-03-05,"3"
"rubl","ebird",33.7959109,-95.558567,2010-03-17,"10"
"rubl","ebird",33.7959109,-95.558567,2010-03-17,"10"
"rubl","ebird",32.7828445,-97.1163169,2010-03-25,"1"
"rubl","ebird",32.7842795,-97.1266181,2010-03-28,"1"
"rubl","ebird",32.78179,-97.12694,2010-03-16,"X"
"rubl","ebird",32.78179,-97.12694,2010-03-19,"X"
"rubl","ebird",32.78179,-97.12694,2010-03-22,"X"
"rubl","ebird",32.78179,-97.12694,2010-03-25,"X"
"rubl","ebird",32.78179,-97.12694,2010-03-29,"X"
"rubl","ebird",32.78179,-97.12694,2010-03-07,"X"
"rubl","ebird",32.7842795,-97.1266181,2010-03-14,"3"
"rubl","ebird",32.7788738,-97.1312026,2010-03-10,"13"
"rubl","ebird",32.7842795,-97.1266181,2010-03-15,"1"
"rubl","ebird",32.7788738,-97.1312026,2010-03-18,"56"
"rubl","ebird",38.0612127,-78.7274523,2010-03-06,"9"
"rubl","ebird",38.152293,-79.2145586,2010-03-13,"4"
"rubl","ebird",38.147661,-79.2199016,2010-03-13,"4"
"rubl","ebird",37.6675163,-79.797821,2010-03-20,"8"
"rubl","ebird",37.4218081,-77.6851442,2010-03-28,"2"
"rubl","ebird",38.7599063,-77.1169853,2010-03-21,"10"
"rubl","ebird",38.7576651,-77.0984034,2010-03-07,"3"
"rubl","ebird",38.8019,-77.4907,2010-03-06,"X"
"rubl","ebird",38.8019,-77.4907,2010-03-06,"X"
"rubl","ebird",38.7589,-77.0959,2010-03-11,"10"
"rubl","ebird",38.7589,-77.0959,2010-03-21,"5"
"rubl","ebird",38.8976597,-77.3202916,2010-03-21,"3"
"rubl","ebird",38.8976597,-77.3202916,2010-03-19,"1"
"rubl","ebird",38.7599063,-77.1169853,2010-03-20,"6"
"rubl","ebird",38.8978467,-77.3190737,2010-03-20,"6"
"rubl","ebird",38.7589,-77.0959,2010-03-27,"15"
"rubl","ebird",38.8019,-77.4907,2010-03-01,"300"
"rubl","ebird",38.7589,-77.0959,2010-03-10,"20"
"rubl","ebird",38.7599063,-77.1169853,2010-03-07,"20"
"rubl","ebird",38.7589,-77.0959,2010-03-14,"16"
"rubl","ebird",38.922832,-77.264694,2010-03-22,"11"
"rubl","ebird",38.7589,-77.0959,2010-03-20,"25"
"rubl","ebird",38.754213,-77.1046633,2010-03-21,"40"
"rubl","ebird",38.7589,-77.0959,2010-03-20,"25"
"rubl","ebird",38.7589,-77.0959,2010-03-20,"25"
"rubl","ebird",36.7168019,-78.8074207,2010-03-28,"15"
"rubl","ebird",37.6615033,-77.5753641,2010-03-11,"20"
"rubl","ebird",37.6615033,-77.5753641,2010-03-16,"20"
"rubl","ebird",37.2510421,-76.7914234,2010-03-07,"12"
"rubl","ebird",37.2510421,-76.7914234,2010-03-14,"8"
"rubl","ebird",37.2510421,-76.7914234,2010-03-21,"7"
"rubl","ebird",39.1431087,-77.7115345,2010-03-25,"1"
"rubl","ebird",39.0203,-77.367,2010-03-20,"6"
"rubl","ebird",37.2025565,-78.447336,2010-03-27,"1"
"rubl","ebird",37.2571553,-78.3188939,2010-03-28,"20"
"rubl","ebird",38.5503806,-77.2954488,2010-03-27,"2"
"rubl","ebird",38.6455061,-77.2361183,2010-03-31,"2"
"rubl","ebird",38.6455061,-77.2361183,2010-03-12,"1"
"rubl","ebird",38.6455061,-77.2361183,2010-03-13,"2"
"rubl","ebird",38.6455061,-77.2361183,2010-03-12,"1"
"rubl","ebird",38.6455061,-77.2361183,2010-03-31,"2"
"rubl","ebird",37.9919013,-76.8962288,2010-03-13,"12"
"rubl","ebird",37.6203502,-79.4699049,2010-03-25,"2"
"rubl","ebird",37.9171347,-79.2341065,2010-03-29,"1"
"rubl","ebird",38.3882094,-78.8622793,2010-03-22,"1"
"rubl","ebird",38.1113966,-76.9945908,2010-03-13,"4"
"rubl","ebird",36.6890697,-76.3591003,2010-03-10,"40"
"rubl","ebird",36.6890697,-76.3591003,2010-03-27,"100"
"rubl","ebird",37.1318557,-80.5737305,2010-03-27,"5"
"rubl","ebird",36.7108159,-76.5235519,2010-03-21,"21"
"rubl","ebird",36.7108159,-76.5235519,2010-03-21,"21"
"rubl","ebird",36.5896197,-76.5026093,2010-03-24,"41"
"rubl","ebird",36.5896197,-76.5026093,2010-03-24,"41"
"rubl","ebird",36.5838306,-76.522522,2010-03-31,"7"
"rubl","ebird",36.6213144,-76.5383148,2010-03-31,"4"
"rubl","ebird",36.5838306,-76.522522,2010-03-31,"7"
"rubl","ebird",36.5838306,-76.522522,2010-03-03,"29"
"rubl","ebird",36.5838306,-76.522522,2010-03-03,"29"
"rubl","ebird",36.5896197,-76.5026093,2010-03-10,"15"
"rubl","ebird",36.5896197,-76.5026093,2010-03-10,"15"
"rubl","ebird",36.6356416,-76.5142822,2010-03-10,"16"
"rubl","ebird",36.6356416,-76.5142822,2010-03-10,"16"
"rubl","ebird",36.6356416,-76.5142822,2010-03-11,"1"
"rubl","ebird",36.6356416,-76.5142822,2010-03-11,"1"
"rubl","ebird",36.5896197,-76.5026093,2010-03-17,"5"
"rubl","ebird",36.5896197,-76.5026093,2010-03-17,"5"
"rubl","ebird",36.5838306,-76.522522,2010-03-17,"77"
"rubl","ebird",36.5838306,-76.522522,2010-03-24,"95"
"rubl","ebird",36.5838306,-76.522522,2010-03-24,"95"
"rubl","ebird",36.5896197,-76.5026093,2010-03-31,"181"
"rubl","ebird",36.5896197,-76.5026093,2010-03-31,"181"
"rubl","ebird",36.5838306,-76.522522,2010-03-17,"77"
"rubl","ebird",43.3389752,-89.3117237,2010-03-20,"2"
"rubl","ebird",43.3183381,-89.3661599,2010-03-27,"1"
"rubl","ebird",43.3183381,-89.3661599,2010-03-27,"1"
"rubl","ebird",42.8608665,-89.275589,2010-03-27,"4"
"rubl","ebird",43.1521623,-89.5201206,2010-03-27,"4"
"rubl","ebird",42.8608665,-89.275589,2010-03-26,"2"
"rubl","ebird",43.030821,-89.3292332,2010-03-30,"5"
"rubl","ebird",43.0433784,-89.4136208,2010-03-13,"2"
"rubl","ebird",43.0413553,-89.4290972,2010-03-10,"3"
"rubl","ebird",43.0413553,-89.4290972,2010-03-10,"3"
"rubl","ebird",42.9466223,-89.653759,2010-03-14,"1"
"rubl","ebird",43.0093822,-89.3038811,2010-03-13,"15"
"rubl","ebird",43.2055512,-89.8241973,2010-03-21,"2"
"rubl","ebird",43.0826795,-89.4216576,2010-03-20,"2"
"rubl","ebird",43.0333593,-89.3513775,2010-03-19,"3"
"rubl","ebird",42.7349091,-90.4751587,2010-03-20,"1"
"rubl","ebird",42.7349091,-90.4751587,2010-03-20,"1"
"rubl","ebird",42.6896279,-89.438324,2010-03-06,"5"
"rubl","ebird",42.9061483,-88.5453415,2010-03-20,"1"
"rubl","ebird",42.8940135,-88.700974,2010-03-27,"6"
"rubl","ebird",42.8940135,-88.700974,2010-03-21,"6"
"rubl","ebird",42.6330747,-89.874258,2010-03-19,"35"
"rubl","ebird",42.6552982,-89.8752022,2010-03-19,"2"
"rubl","ebird",43.3389009,-87.8851629,2010-03-30,"1"
"rubl","ebird",42.8099161,-88.2475519,2010-03-23,"3"
"rubl","ebird",42.8113939,-88.1294163,2010-03-27,"4"
"rubl","ebird",42.8099161,-88.2475519,2010-03-29,"25"
"rubl","ebird",42.822399,-88.2348064,2010-03-19,"2"
"rubl","ebird",42.6170967,-89.1298485,2010-03-21,"1"
"rubl","ebird",42.7785155,-88.917499,2010-03-24,"1"
"rubl","ebird",42.6170967,-89.1298485,2010-03-26,"1"
"rubl","ebird",42.6170967,-89.1298485,2010-03-13,"1"
"rubl","ebird",42.8063899,-88.8455343,2010-03-27,"12"
"rubl","ebird",43.1748874,-90.1545571,2010-03-10,"2"
"rubl","ebird",42.83795,-88.459465,2010-03-24,"1"
"rubl","ebird",42.83795,-88.459465,2010-03-23,"X"
"rubl","ebird",42.83795,-88.459465,2010-03-27,"45"
"rubl","ebird",42.8370802,-88.4148788,2010-03-27,"1"
"rubl","ebird",42.83795,-88.459465,2010-03-28,"4"
"rubl","ebird",42.83795,-88.459465,2010-03-28,"125"
"rubl","ebird",42.83795,-88.459465,2010-03-26,"66"
"rubl","ebird",42.83795,-88.459465,2010-03-29,"66"
"rubl","ebird",42.83795,-88.459465,2010-03-15,"26"
"rubl","ebird",42.83795,-88.459465,2010-03-17,"14"
"rubl","ebird",42.83795,-88.459465,2010-03-21,"70"
"rubl","ebird",42.83795,-88.459465,2010-03-21,"10"
"rubl","ebird",42.83795,-88.459465,2010-03-20,"X"
"rubl","ebird",43.2351398,-88.2887989,2010-03-19,"3"
"rubl","ebird",42.9211099,-88.2801269,2010-03-26,"5"
"rubl","ebird",42.8783857,-88.1598759,2010-03-25,"15"
"rubl","ebird",42.8900519,-88.1742096,2010-03-24,"2"
"rubl","ebird",42.9211099,-88.2801269,2010-03-27,"X"
"rubl","ebird",42.9211099,-88.2801269,2010-03-27,"X"
"rubl","ebird",42.8975688,-88.1662703,2010-03-30,"2"
"rubl","ebird",42.8900519,-88.1742096,2010-03-30,"12"
"rubl","ebird",43.0129333,-88.4989788,2010-03-26,"24"
"rubl","ebird",42.8703344,-88.5358357,2010-03-31,"11"
"rubl","ebird",42.8876115,-88.491852,2010-03-31,"2"
"rubl","ebird",42.9060854,-88.3110237,2010-03-05,"1"
"rubl","ebird",43.061708,-88.3490896,2010-03-10,"2"
"rubl","ebird",42.8900519,-88.1742096,2010-03-10,"3"
"rubl","ebird",42.9211099,-88.2801269,2010-03-14,"1"
"rubl","ebird",42.9121519,-88.4894871,2010-03-13,"5"
"rubl","ebird",42.8900519,-88.1742096,2010-03-11,"9"
"rubl","ebird",42.8900519,-88.1742096,2010-03-16,"4"
"rubl","ebird",42.8900519,-88.1742096,2010-03-22,"1"
"rubl","ebird",42.9211099,-88.2801269,2010-03-21,"2"
"rubl","ebird",42.8926223,-88.3196926,2010-03-21,"2"
"rubl","ebird",42.9211099,-88.2801269,2010-03-19,"4"
"rubl","ebird",39.6781268,-79.9744606,2010-03-25,"1"
"rubl","ebird",33.5157084,-92.8501797,2011-01-26,"4"
"rubl","ebird",33.6450278,-92.7470112,2011-01-27,"45"
"rubl","ebird",35.1740429,-93.0212724,2011-01-05,"3"
"rubl","ebird",35.1397567,-93.0541935,2011-01-05,"7"
"rubl","ebird",35.1397567,-93.0541935,2011-01-05,"4"
"rubl","blitz",34.6951909,-92.3654079,2011-01-29,"75"
"rubl","blitz",34.6616667,-92.1894444,2011-01-29,"4"
"rubl","ebird",34.5835,-92.2543,2011-01-03,"3"
"rubl","ebird",34.5357275,-92.1988535,2011-01-05,"3"
"rubl","ebird",34.6989,-92.1371,2011-01-04,"6"
"rubl","ebird",34.5156095,-92.2123718,2011-01-04,"10"
"rubl","ebird",34.6989,-92.1371,2011-01-04,"6"
"rubl","ebird",34.5835,-92.2543,2011-01-17,"3"
"rubl","ebird",34.6365977,-92.1368408,2011-01-19,"2"
"rubl","ebird",34.8389,-92.4711,2011-01-22,"20"
"rubl","ebird",33.0638523,-92.1337509,2011-01-03,"11"
"rubl","blitz",36.1046562,-94.1887897,2011-01-30,"36"
"rubl","ebird",35.2467148,-93.1691156,2011-01-05,"3"
"rubl","ebird",35.2467148,-93.1691156,2011-01-19,"1"
"rubl","ebird",41.6791303,-72.638576,2011-01-14,"1"
"rubl","ebird",41.7102139,-72.6386833,2011-01-26,"2"
"rubl","ebird",41.8782767,-73.2064211,2011-01-31,"9"
"rubl","ebird",41.7085469,-73.2232633,2011-01-02,"1"
"rubl","ebird",41.7085469,-73.2232633,2011-01-02,"1"
"rubl","ebird",41.6746268,-73.1789017,2011-01-07,"8"
"rubl","ebird",41.8782767,-73.2064211,2011-01-20,"1"
"rubl","ebird",41.9460216,-73.2879496,2011-01-23,"1"
"rubl","ebird",41.6741299,-73.183794,2011-01-04,"15"
"rubl","ebird",41.9115832,-73.1172793,2011-01-16,"15"
"rubl","ebird",41.9113796,-73.1168032,2011-01-17,"15"
"rubl","ebird",41.3241116,-72.9573834,2011-01-04,"5"
"rubl","ebird",41.4529144,-72.921497,2011-01-20,"5"
"rubl","ebird",41.4529144,-72.921497,2011-01-22,"X"
"rubl","ebird",41.3038647,-73.0164613,2011-01-29,"40"
"rubl","blitz",41.4595266,-72.9196887,2011-01-29,"152"
"rubl","blitz",41.4595266,-72.9196887,2011-01-30,"100"
"rubl","ebird",41.4599351,-72.9198432,2011-01-22,"55"
"rubl","ebird",41.4529144,-72.921497,2011-01-22,"12"
"rubl","ebird",41.3616715,-72.3538971,2011-01-02,"1"
"rubl","blitz",41.3386693,-72.2749329,2011-01-29,"14"
"rubl","blitz",41.7321736,-71.9193819,2011-01-30,"3"
"rubl","ebird",41.7312477,-71.9207565,2011-01-30,"2"
"rubl","ebird",41.7131282,-71.8335526,2011-01-01,"1"
"rubl","ebird",29.6635182,-82.3636436,2011-01-29,"1"
"rubl","ebird",29.6915572,-82.395637,2011-01-30,"50"
"rubl","ebird",29.6559664,-82.3701024,2011-01-29,"6"
"rubl","ebird",29.6915572,-82.395637,2011-01-31,"75"
"rubl","ebird",29.6492346,-82.3102677,2011-01-31,"1"
"rubl","ebird",29.6492346,-82.3102677,2011-01-31,"1"
"rubl","ebird",30.5019342,-84.3392944,2011-01-06,"12"
"rubl","blitz",30.514949,-84.3598938,2011-01-31,"35"
"rubl","ebird",30.514949,-84.3598938,2011-01-17,"3"
"rubl","ebird",30.1515653,-84.1473314,2011-01-16,"X"
"rubl","ebird",30.1515653,-84.1473314,2011-01-16,"X"
"rubl","ebird",30.6243182,-85.7775041,2011-01-05,"300"
"rubl","ebird",34.0974841,-84.906646,2011-01-16,"1"
"rubl","ebird",32.8538333,-83.8364333,2011-01-16,"10"
"rubl","ebird",32.2080217,-81.1664289,2011-01-15,"1"
"rubl","ebird",32.2080217,-81.1664289,2011-01-15,"1"
"rubl","ebird",33.4720637,-84.3058527,2011-01-02,"1"
"rubl","ebird",33.4720637,-84.3058527,2011-01-02,"1"
"rubl","ebird",33.9118818,-84.4485999,2011-01-29,"15"
"rubl","blitz",33.9118818,-84.4485999,2011-01-31,"5"
"rubl","ebird",33.9118818,-84.4485999,2011-01-01,"15"
"rubl","ebird",33.9118818,-84.4485999,2011-01-01,"15"
"rubl","ebird",33.9118818,-84.4485999,2011-01-09,"6"
"rubl","ebird",33.9118818,-84.4485999,2011-01-08,"40"
"rubl","ebird",33.9118818,-84.4485999,2011-01-02,"42"
"rubl","ebird",33.9118818,-84.4485999,2011-01-05,"36"
"rubl","ebird",33.9118818,-84.4485999,2011-01-08,"40"
"rubl","ebird",33.9118818,-84.4485999,2011-01-08,"40"
"rubl","ebird",33.05635,-84.15681,2011-01-11,"1"
"rubl","blitz",31.6974732,-84.2182195,2011-01-30,"2"
"rubl","blitz",31.6974732,-84.2182195,2011-01-30,"2"
"rubl","ebird",31.6782923,-84.2060852,2011-01-19,"5"
"rubl","ebird",31.6782923,-84.2060852,2011-01-19,"5"
"rubl","ebird",31.6974732,-84.2182195,2011-01-22,"60"
"rubl","ebird",31.6974732,-84.2182195,2011-01-22,"60"
"rubl","ebird",31.7966191,-81.3401985,2011-01-19,"47"
"rubl","ebird",31.7235172,-81.2443306,2011-01-24,"1"
"rubl","ebird",31.7235172,-81.2443306,2011-01-24,"1"
"rubl","ebird",31.7235172,-81.2443306,2011-01-24,"1"
"rubl","ebird",31.63771,-81.27181,2011-01-15,"X"
"rubl","ebird",31.63771,-81.27181,2011-01-15,"X"
"rubl","ebird",31.63771,-81.27181,2011-01-14,"7"
"rubl","ebird",31.63771,-81.27181,2011-01-15,"20"
"rubl","ebird",31.63771,-81.27181,2011-01-15,"20"
"rubl","ebird",34.5936501,-84.667511,2011-01-16,"2"
"rubl","ebird",32.3855789,-84.9599361,2011-01-29,"1"
"rubl","ebird",32.3855789,-84.9599361,2011-01-29,"1"
"rubl","blitz",32.3855789,-84.9599361,2011-01-29,"1"
"rubl","ebird",32.4021497,-84.9681586,2011-01-29,"3"
"rubl","ebird",32.3855789,-84.9599361,2011-01-29,"3"
"rubl","ebird",32.3855789,-84.9599361,2011-01-08,"2"
"rubl","blitz",32.4143311,-84.9740553,2011-01-30,"65"
"rubl","ebird",32.4021497,-84.9681586,2011-01-29,"70"
"rubl","ebird",32.3855789,-84.9599361,2011-01-29,"80"
"rubl","blitz",32.3855789,-84.9599361,2011-01-28,"130"
"rubl","blitz",32.3855789,-84.9599361,2011-01-30,"150"
"rubl","ebird",32.3855789,-84.9599361,2011-01-08,"89"
"rubl","ebird",32.3855789,-84.9599361,2011-01-13,"53"
"rubl","ebird",32.4021497,-84.9681586,2011-01-15,"89"
"rubl","ebird",32.3855789,-84.9599361,2011-01-15,"190"
"rubl","ebird",32.3855789,-84.9599361,2011-01-22,"250"
"rubl","ebird",33.65285,-83.79982,2011-01-17,"12"
"rubl","ebird",33.65285,-83.79982,2011-01-17,"10"
"rubl","ebird",33.8634402,-83.4054458,2011-01-10,"1"
"rubl","ebird",33.8634402,-83.4054458,2011-01-02,"2"
"rubl","ebird",33.8064828,-83.4129008,2011-01-11,"1"
"rubl","ebird",33.9216221,-83.4592295,2011-01-20,"12"
"rubl","ebird",33.3855863,-81.96069,2011-01-07,"5"
"rubl","ebird",33.4944525,-82.0178211,2011-01-16,"1"
"rubl","ebird",33.3855863,-81.96069,2011-01-17,"16"
"rubl","blitz",33.3895772,-81.9653946,2011-01-29,"75"
"rubl","ebird",33.3855863,-81.96069,2011-01-29,"66"
"rubl","blitz",33.3855863,-81.96069,2011-01-29,"75"
"rubl","ebird",33.3855863,-81.96069,2011-01-09,"120"
"rubl","ebird",33.3855863,-81.96069,2011-01-20,"38"
"rubl","blitz",33.6724257,-83.9442158,2011-01-31,"52"
"rubl","ebird",33.6724257,-83.9442158,2011-01-24,"26"
"rubl","ebird",31.9943919,-85.0510883,2011-01-16,"125"
"rubl","ebird",31.97751,-83.99743,2011-01-14,"6"
"rubl","blitz",31.970722,-84.6075046,2011-01-31,"15"
"rubl","ebird",41.667923,-93.7099189,2011-01-02,"2"
"rubl","ebird",41.4993211,-87.7601624,2011-01-02,"X"
"rubl","ebird",38.2644673,-89.8200989,2011-01-17,"3"
"rubl","ebird",38.2644673,-89.8200989,2011-01-17,"3"
"rubl","ebird",38.59225,-89.9112,2011-01-22,"1"
"rubl","ebird",38.6319852,-89.8970353,2011-01-22,"1"
"rubl","ebird",40.8794995,-89.4577027,2011-01-02,"1"
"rubl","ebird",38.9286344,-85.8074284,2011-01-01,"5"
"rubl","ebird",37.8187082,-87.9590891,2011-01-08,"6"
"rubl","ebird",40.50198,-86.77125,2011-01-28,"1"
"rubl","ebird",40.50198,-86.77125,2011-01-27,"1"
"rubl","ebird",40.50198,-86.77125,2011-01-29,"1"
"rubl","ebird",40.50198,-86.77125,2011-01-09,"2"
"rubl","ebird",40.50198,-86.77125,2011-01-08,"7"
"rubl","ebird",40.50198,-86.77125,2011-01-12,"2"
"rubl","ebird",40.50198,-86.77125,2011-01-11,"1"
"rubl","ebird",40.50198,-86.77125,2011-01-13,"2"
"rubl","ebird",40.50198,-86.77125,2011-01-21,"1"
"rubl","ebird",40.50198,-86.77125,2011-01-24,"1"
"rubl","ebird",40.50198,-86.77125,2011-01-22,"1"
"rubl","ebird",38.9595604,-95.3300404,2011-01-23,"4"
"rubl","ebird",39.0085633,-94.8827147,2011-01-10,"15"
"rubl","ebird",38.800796,-94.6913282,2011-01-15,"28"
"rubl","ebird",38.688258,-96.5102178,2011-01-02,"15"
"rubl","blitz",37.49596,-95.13826,2011-01-29,"6"
"rubl","ebird",39.1371174,-96.6263008,2011-01-13,"1"
"rubl","ebird",37.4028919,-97.2331238,2011-01-09,"6"
"rubl","ebird",37.2090035,-97.528038,2011-01-27,"25"
"rubl","ebird",38.1213232,-84.4965363,2011-01-09,"2"
"rubl","ebird",38.1213232,-84.4965363,2011-01-27,"12"
"rubl","ebird",37.8623862,-87.8727722,2011-01-01,"29"
"rubl","ebird",30.312,-92.437,2011-01-17,"36"
"rubl","ebird",30.312,-90.937,2011-01-12,"6"
"rubl","ebird",30.312,-90.937,2011-01-12,"6"
"rubl","ebird",32.187,-93.187,2011-01-30,"58"
"rubl","ebird",32.562,-93.687,2011-01-12,"36"
"rubl","ebird",32.3178565,-93.484726,2011-01-02,"5"
"rubl","ebird",32.4374965,-94.0307808,2011-01-18,"21"
"rubl","ebird",32.4374965,-94.0307808,2011-01-18,"21"
"rubl","ebird",32.5342684,-93.8707656,2011-01-22,"30"
"rubl","ebird",32.5342684,-93.8707656,2011-01-14,"40"
"rubl","ebird",32.562,-93.812,2011-01-10,"3"
"rubl","ebird",32.312,-93.562,2011-01-13,"3"
"rubl","ebird",32.687,-93.812,2011-01-10,"1"
